ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
1624,-27.025,2.35,-44.45,80,0,0,0,0,0,0,0,0,0,0,1,0
1625,-56.333,-3.7083,-32.333,96,0,0,0,0,0,0,0,0,0,0,1,0
1626,-57.915,-35.979,-9.8936,94,0,0,0,0,0,0,0,0,0,0,1,0
1627,61.868,-1.6044,-6.1319,91,0,0,0,0,0,0,0,0,0,0,0,1
1628,31.736,22.415,9.3962,53,0,0,0,1,0,0,0,0,0,0,0,0
1629,-38.971,17.441,-3.8235,68,0,0,1,0,0,0,0,0,0,0,0,0
1630,-32.627,14.657,9.6716,67,0,0,1,0,0,0,0,0,0,0,0,0
1631,41.954,-2.9195,-1.3793,87,0,0,0,1,0,0,0,0,0,0,0,0
1632,41.674,14.457,-8.1087,92,0,0,0,1,0,0,0,0,0,0,0,0
1633,-33.73,-20.919,7.8378,37,0,0,1,0,0,0,0,0,0,0,0,0
1634,-30.943,25.736,8.717,53,0,0,1,0,0,0,0,0,0,0,0,0
1635,-34,-9.3898,15.254,59,0,0,1,0,0,0,0,0,0,0,0,0
1636,37.677,-0.80645,14.226,62,0,0,0,1,0,0,0,0,0,0,0,0
1637,-33.577,-19.962,14.885,52,0,0,1,0,0,0,0,0,0,0,0,0
1638,-39.39,-7.2439,-1,82,0,0,1,0,0,0,0,0,0,0,0,0
1639,33.782,13.527,7.9636,55,0,0,0,1,0,0,0,0,0,0,0,0
1640,-32.31,24.276,-3.0345,58,0,0,1,0,0,0,0,0,0,0,0,0
1641,-37.44,14.4,-11.44,50,0,0,1,0,0,0,0,0,0,0,0,0
1642,-33.882,3.0588,12.147,68,0,0,1,0,0,0,0,0,0,0,0,0
1643,37.525,-16.915,7.322,59,0,0,0,1,0,0,0,0,0,0,0,0
1644,39.444,-12,-0.96296,54,0,0,0,1,0,0,0,0,0,0,0,0
1645,-39.815,-0.14815,-8.1852,54,0,0,1,0,0,0,0,0,0,0,0,0
1646,35.308,18.154,-13.949,78,0,0,0,1,0,0,0,0,0,0,0,0
1647,36.085,-8.9859,15.38,71,0,0,0,1,0,0,0,0,0,0,0,0
1648,-38.787,-3.2553,10.553,94,0,0,1,0,0,0,0,0,0,0,0,0
1649,-38.035,-15.368,-0.035088,57,0,0,1,0,0,0,0,0,0,0,0,0
1650,-36.439,8.3902,3,82,0,0,1,0,0,0,0,0,0,0,0,0
1651,34.074,6.1481,12.667,54,0,0,0,1,0,0,0,0,0,0,0,0
1652,42.215,5.6559,-4.2796,93,0,0,0,1,0,0,0,0,0,0,0,0
1653,39.172,-7.4747,7.0909,99,0,0,0,1,0,0,0,0,0,0,0,0
1654,33.931,21.241,1.5862,58,0,0,0,1,0,0,0,0,0,0,0,0
1655,-33.294,19.324,3.3235,68,0,0,1,0,0,0,0,0,0,0,0,0
1656,39.736,3.2967,4.9011,91,0,0,0,1,0,0,0,0,0,0,0,0
1657,32.64,29.76,5.16,50,0,0,0,1,0,0,0,0,0,0,0,0
1658,-42.494,0.92135,0.13483,89,0,0,1,0,0,0,0,0,0,0,0,0
1659,36.818,21.455,-6.7955,88,0,0,0,1,0,0,0,0,0,0,0,0
1660,39.098,13.024,0.26829,82,0,0,0,1,0,0,0,0,0,0,0,0
1661,-40.212,8.303,-6.7576,66,0,0,1,0,0,0,0,0,0,0,0,0
1662,-38.164,-12.904,8.137,73,0,0,1,0,0,0,0,0,0,0,0,0
1663,-7.0617,-28.716,3.0123,81,0,0,0,0,0,0,0,0,1,0,0,0
1664,31.297,9.0541,-0.89189,74,0,0,0,0,0,0,0,0,0,1,0,0
1665,-22.61,1.2439,-1.3659,82,0,0,0,0,0,0,0,0,1,0,0,0
1666,-10.027,13.243,-8.7027,74,0,0,0,0,0,0,0,0,1,0,0,0
1667,-27.391,-3.1739,-25.304,46,0,0,0,0,0,0,0,0,1,0,0,0
1668,-17.425,-18.483,4.5747,87,0,0,0,0,0,0,0,0,1,0,0,0
1669,-7.7391,-6.9275,12.232,69,0,0,0,0,0,0,0,0,1,0,0,0
1670,-8.7059,20.024,-0.047059,85,0,0,0,0,0,0,0,0,1,0,0,0
1671,-24.39,13.951,2.4146,82,0,0,0,0,0,0,0,0,1,0,0,0
1672,9.6905,20.548,4.0476,84,0,0,0,0,0,0,0,0,0,1,0,0
1673,-26.932,0.38356,12.11,73,0,0,0,0,0,0,0,0,1,0,0,0
1674,-20.733,-2.8333,-18.2,60,0,0,0,0,0,0,0,0,1,0,0,0
1675,-5.9036,-19.518,-1.1566,83,0,0,0,0,0,0,0,0,1,0,0,0
1676,23.886,5.5909,8.6364,88,0,0,0,0,0,0,0,0,0,1,0,0
1677,20.639,-25.861,6.4444,72,0,0,0,0,0,0,0,0,0,1,0,0
1678,19.704,-18.889,21.704,27,0,0,0,0,0,0,0,0,0,1,0,0
1679,-33.045,-24.179,-14.299,67,0,0,0,0,0,0,0,0,1,0,0,0
1680,32,-7.7647,-2.8235,51,0,0,0,0,0,0,0,0,0,1,0,0
1681,-14.456,-6.2105,19.895,57,0,0,0,0,0,0,0,0,1,0,0,0
1682,18.667,-8.5882,-14.196,51,0,0,0,0,0,0,0,0,0,1,0,0
1683,15.736,-8.3019,10.434,106,0,0,0,0,0,0,0,0,0,1,0,0
1684,-23.73,8.382,8.8989,89,0,0,0,0,0,0,0,0,1,0,0,0
1685,10.036,9.0909,-8.5455,55,0,0,0,0,0,0,0,0,0,1,0,0
1686,18.542,-10.583,24.667,48,0,0,0,0,0,0,0,0,0,1,0,0
1687,16.375,-27.875,-0.125,48,0,0,0,0,0,0,0,0,0,1,0,0
1688,27.065,-2.129,11.194,62,0,0,0,0,0,0,0,0,0,1,0,0
1689,28.885,-14.346,-14.385,52,0,0,0,0,0,0,0,0,0,1,0,0
1690,-28.113,-15.057,2,53,0,0,0,0,0,0,0,0,1,0,0,0
1691,-16.615,13.143,0.41758,91,0,0,0,0,0,0,0,0,1,0,0,0
1692,13.324,4,15.351,74,0,0,0,0,0,0,0,0,0,1,0,0
1693,-15.571,20,8.0571,70,0,0,0,0,0,0,0,0,1,0,0,0
1694,-18.678,-9.0508,-14.203,59,0,0,0,0,0,0,0,0,1,0,0,0
1695,36.431,-20.118,-15.529,51,0,0,0,0,0,0,0,0,0,1,0,0
1696,31.676,-13.946,2.4324,37,0,0,0,0,0,0,0,0,0,1,0,0
1697,-19.778,-24.667,9.1746,63,0,0,0,0,0,0,0,0,1,0,0,0
1698,-14.036,20.364,-6.9818,55,0,0,0,0,0,0,0,0,1,0,0,0
1699,-9.6623,8.2857,8.7792,77,0,0,0,0,0,0,0,0,1,0,0,0
1700,14.857,2.0317,-2.5397,63,0,0,0,0,0,0,0,0,0,1,0,0
1701,-19,-39.531,1.25,64,0,0,0,0,0,0,0,0,1,0,0,0
1702,32.807,-28.07,-9.7544,57,0,0,0,0,0,0,0,0,0,1,0,0
1703,-26.512,-18.512,-16.341,82,0,0,0,0,0,0,0,0,1,0,0,0
1704,11.671,-23.696,10,79,0,0,0,0,0,0,0,0,0,1,0,0
1705,-24.373,-32.542,-8.6441,59,0,0,0,0,0,0,0,0,1,0,0,0
1706,11.802,-14.79,15.704,81,0,0,0,0,0,0,0,0,0,1,0,0
1707,27.151,6.7397,-7.2055,73,0,0,0,0,0,0,0,0,0,1,0,0
1708,-16.13,-5.2174,26.087,46,0,0,0,0,0,0,0,0,1,0,0,0
1709,17.034,-37.655,2.6897,29,0,0,0,0,0,0,0,0,0,1,0,0
1710,-14.935,2.8387,-2.4516,62,0,0,0,0,0,0,0,0,1,0,0,0
1711,25.667,-13.5,-3,36,0,0,0,0,0,0,0,0,0,1,0,0
1712,22.714,-27.357,-10,28,0,0,0,0,0,0,0,0,0,1,0,0
1713,-21.656,17.844,-5.0312,64,0,0,0,0,0,0,0,0,1,0,0,0
1714,-14.444,-6.5926,-19.815,54,0,0,0,0,0,0,0,0,1,0,0,0
1715,30.638,-2.8936,-24.17,47,0,0,0,0,0,0,0,0,0,1,0,0
1716,15.772,25.646,-0.96203,79,0,0,0,0,0,0,0,0,0,1,0,0
1717,-13.462,-12.301,9.7849,93,0,0,0,0,0,0,0,0,1,0,0,0
1718,8.6027,12.932,0.43836,73,0,0,0,0,0,0,0,0,0,1,0,0
1719,7.0133,-14.107,-1.68,75,0,0,0,0,0,0,0,0,0,1,0,0
1720,-15.31,12.619,14.857,84,0,0,0,0,0,0,0,0,1,0,0,0
1721,18.073,21.195,8.4146,82,0,0,0,0,0,0,0,0,0,1,0,0
1722,-19.541,-30.033,2.6885,61,0,0,0,0,0,0,0,0,1,0,0,0
1723,21.287,-16.069,5.0345,87,0,0,0,0,0,0,0,0,0,1,0,0
1724,31.804,-34.627,-5.098,51,0,0,0,0,0,0,0,0,0,1,0,0
1725,-26.667,3.9649,-7.2632,57,0,0,0,0,0,0,0,0,1,0,0,0
1726,-27.2,-37.867,-3.3333,45,0,0,0,0,0,0,0,0,1,0,0,0
1727,4.3582,-5.8806,-0.98507,67,0,0,0,0,0,0,0,0,0.029851,0.97015,0,0
1728,16.677,-2.6452,-18.871,62,0,0,0,0,0,0,0,0,0,1,0,0
1729,-26.533,-7.6667,-18.3,60,0,0,0,0,0,0,0,0,1,0,0,0
1730,11.352,9.7746,8.4225,71,0,0,0,0,0,0,0,0,0,1,0,0
1731,-16.985,-4.2154,-3.1692,65,0,0,0,0,0,0,0,0,1,0,0,0
1732,-16.185,24.8,0.43077,65,0,0,0,0,0,0,0,0,1,0,0,0
1733,-32.866,-31.761,-8.9851,67,0,0,0,0,0,0,0,0,1,0,0,0
1734,30.638,1.6383,2.234,94,0,0,0,0,0,0,0,0,0,1,0,0
1735,18.889,12.067,-9.0222,90,0,0,0,0,0,0,0,0,0,1,0,0
1736,-15.421,5.1316,20.763,76,0,0,0,0,0,0,0,0,1,0,0,0
1737,28,-23.323,-14.613,62,0,0,0,0,0,0,0,0,0,1,0,0
1738,-15.08,-33.04,-2.8,50,0,0,0,0,0,0,0,0,1,0,0,0
1739,14.421,-4.1754,20.667,57,0,0,0,0,0,0,0,0,0,1,0,0
1740,18.258,-10.129,-21.097,62,0,0,0,0,0,0,0,0,0,1,0,0
1741,18.836,14.925,14.657,67,0,0,0,0,0,0,0,0,0,1,0,0
1742,-11.28,2.9333,15.12,75,0,0,0,0,0,0,0,0,1,0,0,0
1743,-20.568,-16.054,-20.162,74,0,0,0,0,0,0,0,0,1,0,0,0
1744,-29.438,-6.2697,2.809,89,0,0,0,0,0,0,0,0,1,0,0,0
1745,20.758,-4.9091,-3.1818,66,0,0,0,0,0,0,0,0,0,1,0,0
1746,-4.5946,-10.324,-1.3514,74,0,0,0,0,0,0,0,0,1,0,0,0
1747,-8.3385,10.923,-0.030769,65,0,0,0,0,0,0,0,0,1,0,0,0
1748,-20.656,-5.7812,-26.062,64,0,0,0,0,0,0,0,0,1,0,0,0
1749,-30.329,-6.1772,-4.2532,79,0,0,0,0,0,0,0,0,1,0,0,0
1750,25.432,17.937,-3.6211,95,0,0,0,0,0,0,0,0,0,1,0,0
1751,-23.849,-25.925,-14.264,53,0,0,0,0,0,0,0,0,1,0,0,0
1752,-6.4762,-14.738,14.19,84,0,0,0,0,0,0,0,0,1,0,0,0
1753,-29.582,3.2967,0.52747,91,0,0,0,0,0,0,0,0,1,0,0,0
1754,18.883,-18.442,13.299,77,0,0,0,0,0,0,0,0,0,1,0,0
1755,22,9.4943,-0.2069,87,0,0,0,0,0,0,0,0,0,1,0,0
1756,-18.345,10.437,-9.1034,87,0,0,0,0,0,0,0,0,1,0,0,0
1757,14.041,-18.449,3.8776,98,0,0,0,0,0,0,0,0,0,1,0,0
1758,-5.7273,-20.509,7.7455,110,0,0,0,0,0,0,0,0,1,0,0,0
1759,26.049,13.805,5.8537,82,0,0,0,0,0,0,0,0,0,1,0,0
1760,9.5,17.955,-6.9773,88,0,0,0,0,0,0,0,0,0,1,0,0
1761,7.0947,-2.5895,6.6105,95,0,0,0,0,0,0,0,0,0,1,0,0
1762,-14.209,-20.884,14.163,86,0,0,0,0,0,0,0,0,1,0,0,0
1763,26.086,-9.3714,-25.286,70,0,0,0,0,0,0,0,0,0,1,0,0
1764,22.514,-33.771,-5.8286,35,0,0,0,0,0,0,0,0,0,1,0,0
1765,-9.2973,15.811,9.8108,74,0,0,0,0,0,0,0,0,1,0,0,0
1766,-27.254,-10.136,8.8475,59,0,0,0,0,0,0,0,0,1,0,0,0
1767,-26.8,-12.233,-23.8,60,0,0,0,0,0,0,0,0,1,0,0,0
1768,-21.506,-1.8876,6.1798,89,0,0,0,0,0,0,0,0,1,0,0,0
1769,-13.658,-24.789,0.23684,76,0,0,0,0,0,0,0,0,1,0,0,0
1770,-6.3659,-3.9512,3.561,82,0,0,0,0,0,0,0,0,1,0,0,0
1771,25.573,-5.0562,-17.618,89,0,0,0,0,0,0,0,0,0,1,0,0
1772,-26.427,11.573,-5.6533,75,0,0,0,0,0,0,0,0,1,0,0,0
1773,17.179,7.5897,20.385,78,0,0,0,0,0,0,0,0,0,1,0,0
1774,-12.235,-11.553,1.3412,85,0,0,0,0,0,0,0,0,1,0,0,0
1775,26.069,-38.517,1.1724,58,0,0,0,0,0,0,0,0,0,1,0,0
1776,32,-0.65574,-7.2787,61,0,0,0,0,0,0,0,0,0,1,0,0
1777,-21.973,-11.676,-2.5676,74,0,0,0,0,0,0,0,0,1,0,0,0
1778,32.312,-14.375,-20.25,64,0,0,0,0,0,0,0,0,0,1,0,0
1779,12.848,-8.913,1.7391,92,0,0,0,0,0,0,0,0,0,1,0,0
1780,7.36,-9.6533,11.013,75,0,0,0,0,0,0,0,0,0,1,0,0
1781,-8.1176,5.2353,-8.8235,34,0,0,0,0,0,0,0,0,1,0,0,0
1782,4.2545,-17.873,5.4545,110,0,0,0,0,0,0,0,0,0.14545,0.85455,0,0
1783,9.8,-26.233,3.2333,60,0,0,0,0,0,0,0,0,0,1,0,0
1784,21.841,-2.2857,-25.46,63,0,0,0,0,0,0,0,0,0,1,0,0
1785,17.453,17.242,0.82105,95,0,0,0,0,0,0,0,0,0,1,0,0
1786,29.467,-7.7067,4.4533,75,0,0,0,0,0,0,0,0,0,1,0,0
1787,-13.2,-29.525,8.75,80,0,0,0,0,0,0,0,0,1,0,0,0
1788,22.316,-16.368,-17.868,76,0,0,0,0,0,0,0,0,0,1,0,0
1789,11.278,14.361,13.444,72,0,0,0,0,0,0,0,0,0,1,0,0
1790,22.75,-1.8438,2.7812,64,0,0,0,0,0,0,0,0,0,1,0,0
1791,-33.083,-15.333,-17.875,48,0,0,0,0,0,0,0,0,1,0,0,0
1792,16.952,20.698,-7.6825,63,0,0,0,0,0,0,0,0,0,1,0,0
1793,-16.536,-14.857,22.643,56,0,0,0,0,0,0,0,0,1,0,0,0
1794,19.652,-1.6087,21.826,46,0,0,0,0,0,0,0,0,0,1,0,0
1795,-0.66667,-10.324,7.0667,105,0,0,0,0,0,0,0,0,0.68571,0.31429,0,0
