ROI_number,x,y,z,VOL,Frontal_L,Frontal_R,Parietal_L,Parietal_R,Occipital_L,Occipital_R,Temporal_L,Temporal_R,Insula_L,Insula_R,Subcortical_L,Subcortical_R
1054,20.1505376344086,-69.9569892473118,6.06451612903226,93,0,0,0,0,0,1,0,0,0,0,0,0
1055,-12.6619718309859,-80.3521126760563,28.8028169014084,142,0,0,0,0,1,0,0,0,0,0,0,0
1056,8.02173913043478,-73.2608695652174,-7.93478260869565,92,0,0,0,0,0,1,0,0,0,0,0,0
1057,-7.70454545454545,-67.8409090909091,-3.5,88,0,0,0,0,1,0,0,0,0,0,0,0
1058,30.6190476190476,-86.9761904761905,29.8095238095238,84,0,0,0,0,0,1,0,0,0,0,0,0
1059,-1.82222222222222,-98.7111111111111,3.88888888888889,90,0,0,0,0,0.866666666666667,0.133333333333333,0,0,0,0,0,0
1060,-39.6631578947368,-66.2736842105263,9.38947368421053,95,0,0,0,0,1,0,0,0,0,0,0,0
1061,-30.5242718446602,-91.4563106796117,17.3980582524272,103,0,0,0,0,1,0,0,0,0,0,0,0
1062,34.7311827956989,-76.7096774193548,4.98924731182796,93,0,0,0,0,0,1,0,0,0,0,0,0
1063,10.655737704918,-75.2786885245902,9.0327868852459,122,0,0,0,0,0,1,0,0,0,0,0,0
1064,27.3563218390805,-97.448275862069,-1.47126436781609,87,0,0,0,0,0,1,0,0,0,0,0,0
1065,-40.5952380952381,-74.6190476190476,24.9047619047619,84,0,0,0,0,1,0,0,0,0,0,0,0
1066,-35.2475247524753,-91.7425742574257,-6.35643564356436,101,0,0,0,0,1,0,0,0,0,0,0,0
1067,-6.15841584158416,-71.6237623762376,16.0990099009901,101,0,0,0,0,1,0,0,0,0,0,0,0
1068,31.2783505154639,-92.8041237113402,10.9072164948454,97,0,0,0,0,0,1,0,0,0,0,0,0
1069,-3.08064516129032,-87.6451612903226,0.741935483870968,124,0,0,0,0,0.935483870967742,0.064516129032258,0,0,0,0,0,0
1070,-5.14583333333333,-76.6666666666667,-10.375,96,0,0,0,0,1,0,0,0,0,0,0,0
1071,-14.4545454545455,-84.530303030303,3.57575757575758,132,0,0,0,0,1,0,0,0,0,0,0,0
1072,-5.43396226415094,-98.2264150943396,15.5471698113208,106,0,0,0,0,1,0,0,0,0,0,0,0
1073,-27.811320754717,-75.622641509434,-7.41509433962264,106,0,0,0,0,1,0,0,0,0,0,0,0
1074,40.5681818181818,-76.1136363636364,-2.97727272727273,88,0,0,0,0,0,1,0,0,0,0,0,0
1075,25.9029126213592,-89.8058252427184,-3.51456310679612,103,0,0,0,0,0,1,0,0,0,0,0,0
1076,-46.5909090909091,-65.5,14.7272727272727,88,0,0,0,0,1,0,0,0,0,0,0,0
1077,-18.015625,-69.890625,-1.5625,128,0,0,0,0,1,0,0,0,0,0,0,0
1078,14.5194805194805,-81.1948051948052,33.7922077922078,77,0,0,0,0,0,1,0,0,0,0,0,0
1079,-15.1578947368421,-71.2210526315789,18.3789473684211,95,0,0,0,0,1,0,0,0,0,0,0,0
1080,39,-68.6875,12.75,32,0,0,0,0,0,1,0,0,0,0,0,0
1081,15.2826086956522,-64.6739130434783,-8,92,0,0,0,0,0,1,0,0,0,0,0,0
1082,31.1538461538462,-91.5128205128205,-14.6666666666667,78,0,0,0,0,0,1,0,0,0,0,0,0
1083,-27.104,-85.328,-10.896,125,0,0,0,0,1,0,0,0,0,0,0,0
1084,-27.8627450980392,-93.921568627451,-14.4509803921569,102,0,0,0,0,1,0,0,0,0,0,0,0
1085,-20.1041666666667,-98.8333333333333,-12.8958333333333,96,0,0,0,0,1,0,0,0,0,0,0,0
1086,-3.33333333333333,-76.9333333333333,31.2888888888889,90,0,0,0,0,0.966666666666667,0.033333333333333,0,0,0,0,0,0
1087,13.1965811965812,-86.1538461538462,6.17094017094017,117,0,0,0,0,0,1,0,0,0,0,0,0
1088,-37.1047619047619,-84.552380952381,23.8666666666667,105,0,0,0,0,1,0,0,0,0,0,0,0
1089,11.4234234234234,-80.2882882882883,-2.97297297297297,111,0,0,0,0,0,1,0,0,0,0,0,0
1090,6.19672131147541,-90.0983606557377,-2.44262295081967,122,0,0,0,0,0,1,0,0,0,0,0,0
1091,-15.981981981982,-80.3783783783784,-15.4414414414414,111,0,0,0,0,1,0,0,0,0,0,0,0
1092,-13.6831683168317,-91.3465346534654,30.8316831683168,101,0,0,0,0,1,0,0,0,0,0,0,0
1093,-13,-74.6585365853659,8.12195121951219,82,0,0,0,0,1,0,0,0,0,0,0,0
1094,-21.302752293578,-85.7614678899083,32.8440366972477,109,0,0,0,0,1,0,0,0,0,0,0,0
1095,-30.1481481481481,-63.2222222222222,-15.7037037037037,54,0,0,0,0,1,0,0,0,0,0,0,0
1096,22.3478260869565,-98.8478260869565,8.91304347826087,92,0,0,0,0,0,1,0,0,0,0,0,0
1097,26.0246913580247,-75.8271604938272,-15.6543209876543,81,0,0,0,0,0,1,0,0,0,0,0,0
1098,1.53333333333333,-73.4166666666667,-0.416666666666667,120,0,0,0,0,0.433333333333333,0.566666666666667,0,0,0,0,0,0
1099,19.9469026548673,-83.716814159292,-10.7964601769912,113,0,0,0,0,0,1,0,0,0,0,0,0
1100,-39.2592592592593,-59.1481481481481,14.2592592592593,54,0,0,0,0,1,0,0,0,0,0,0,0
1101,-18.8367346938776,-92.3877551020408,6,98,0,0,0,0,1,0,0,0,0,0,0,0
1102,-22.6885245901639,-87.9672131147541,13.327868852459,122,0,0,0,0,1,0,0,0,0,0,0,0
1103,29.2857142857143,-75.2857142857143,-8.45238095238095,84,0,0,0,0,0,1,0,0,0,0,0,0
1104,-9.81967213114754,-76.8196721311475,-1.34426229508197,122,0,0,0,0,1,0,0,0,0,0,0,0
1105,-9.92380952380952,-84.4,-6.76190476190476,105,0,0,0,0,1,0,0,0,0,0,0,0
1106,-33.9145299145299,-79.1965811965812,8.15384615384615,117,0,0,0,0,1,0,0,0,0,0,0,0
1107,34.4047619047619,-80.2857142857143,15.547619047619,84,0,0,0,0,0,1,0,0,0,0,0,0
1108,6.47727272727273,-76.4318181818182,32.9318181818182,88,0,0,0,0,0,1,0,0,0,0,0,0
1109,17.719298245614,-83.4385964912281,23.578947368421,114,0,0,0,0,0,1,0,0,0,0,0,0
1110,-39.6037735849057,-86.1698113207547,13.1509433962264,106,0,0,0,0,1,0,0,0,0,0,0,0
1111,-26.40625,-86.015625,2.28125,128,0,0,0,0,1,0,0,0,0,0,0,0
1112,-11.2,-93.4444444444445,-6.77777777777778,90,0,0,0,0,1,0,0,0,0,0,0,0
1113,20.741935483871,-54.1612903225806,1.51612903225806,62,0,0,0,0,0,1,0,0,0,0,0,0
1114,16.05,-89.7666666666667,-3.65,120,0,0,0,0,0,1,0,0,0,0,0,0
1115,-13.2,-80.5636363636364,14.6,110,0,0,0,0,1,0,0,0,0,0,0,0
1116,-50.2268041237113,-75.7731958762887,-1.34020618556701,97,0,0,0,0,1,0,0,0,0,0,0,0
1117,-20.1521739130435,-100.173913043478,0.804347826086956,92,0,0,0,0,1,0,0,0,0,0,0,0
1118,-9.5944055944056,-90.1678321678322,12.965034965035,143,0,0,0,0,1,0,0,0,0,0,0,0
1119,16.8358208955224,-45.0149253731343,-7.25373134328358,67,0,0,0,0,0,1,0,0,0,0,0,0
1120,35.9661016949153,-80.7796610169492,-19.3898305084746,59,0,0,0,0,0,1,0,0,0,0,0,0
1121,-49.7916666666667,-70.7916666666667,7.875,96,0,0,0,0,1,0,0,0,0,0,0,0
1122,-19.4520547945206,-52.1917808219178,-12.2191780821918,73,0,0,0,0,1,0,0,0,0,0,0,0
1123,-23.3454545454545,-91.7454545454546,23.7090909090909,110,0,0,0,0,1,0,0,0,0,0,0,0
1124,-12.2553191489362,-87.2127659574468,38.8510638297872,94,0,0,0,0,1,0,0,0,0,0,0,0
1125,39.4,-67.36,-9.56,50,0,0,0,0,0,1,0,0,0,0,0,0
1126,-43.3737373737374,-84.2222222222222,-6.1010101010101,99,0,0,0,0,1,0,0,0,0,0,0,0
1127,-15.0727272727273,-86.5090909090909,21.8909090909091,110,0,0,0,0,1,0,0,0,0,0,0,0
1128,-4.82706766917293,-82.4962406015038,19.984962406015,133,0,0,0,0,1,0,0,0,0,0,0,0
1129,-9.81034482758621,-94.5344827586207,2.37931034482759,116,0,0,0,0,1,0,0,0,0,0,0,0
1130,-36.7179487179487,-81.3333333333333,-20.7692307692308,39,0,0,0,0,1,0,0,0,0,0,0,0
1131,18.7551020408163,-55.5918367346939,-8.3469387755102,98,0,0,0,0,0,1,0,0,0,0,0,0
1132,-27.8082191780822,-82.3013698630137,37.2328767123288,73,0,0,0,0,1,0,0,0,0,0,0,0
1133,-34.8547008547008,-82.9059829059829,-2.18803418803419,117,0,0,0,0,1,0,0,0,0,0,0,0
1134,-29.5238095238095,-82.2539682539682,17.047619047619,126,0,0,0,0,1,0,0,0,0,0,0,0
1135,-43.1698113207547,-80.0754716981132,30.8301886792453,53,0,0,0,0,1,0,0,0,0,0,0,0
1136,11.452380952381,-97.6428571428571,-6.69047619047619,84,0,0,0,0,0,1,0,0,0,0,0,0
1137,42.0697674418605,-72,6.6046511627907,86,0,0,0,0,0,1,0,0,0,0,0,0
1138,2.97345132743363,-84.4424778761062,10.9203539823009,113,0,0,0,0,0.283185840707965,0.716814159292035,0,0,0,0,0,0
1139,1.55769230769231,-90.1923076923077,19.7307692307692,104,0,0,0,0,0.423076923076923,0.576923076923077,0,0,0,0,0,0
1140,-28.2666666666667,-97.0095238095238,-2.76190476190476,105,0,0,0,0,1,0,0,0,0,0,0,0
1141,-21.4594594594595,-56.5945945945946,-3.18918918918919,74,0,0,0,0,1,0,0,0,0,0,0,0
1142,4.24691358024691,-81.2345679012346,2.76543209876543,81,0,0,0,0,0.098765432098766,0.901234567901235,0,0,0,0,0,0
1143,-4.58333333333333,-79.2833333333333,7.98333333333333,120,0,0,0,0,0.991666666666667,0.008333333333333,0,0,0,0,0,0
1144,-1.92307692307692,-91.9038461538462,-9.69230769230769,104,0,0,0,0,0.846153846153846,0.153846153846154,0,0,0,0,0,0
1145,7.952,-80.912,18.96,125,0,0,0,0,0,1,0,0,0,0,0,0
1146,44.5,-79.75,7.7,80,0,0,0,0,0,1,0,0,0,0,0,0
1147,-16.7818181818182,-89.6545454545455,-13.2909090909091,110,0,0,0,0,1,0,0,0,0,0,0,0
1148,12.3076923076923,-71.1153846153846,0.096153846153846,104,0,0,0,0,0,1,0,0,0,0,0,0
1149,34.6279069767442,-92.2558139534884,2.11627906976744,86,0,0,0,0,0,1,0,0,0,0,0,0
1150,21.975,-67.1,-13.075,80,0,0,0,0,0,1,0,0,0,0,0,0
1151,14.6373626373626,-92.6813186813187,-13.2307692307692,91,0,0,0,0,0,1,0,0,0,0,0,0
1152,1.33962264150943,-75.5660377358491,23.9245283018868,106,0,0,0,0,0.443396226415094,0.556603773584906,0,0,0,0,0,0
1153,12.1904761904762,-99.2142857142857,11.3095238095238,84,0,0,0,0,0,1,0,0,0,0,0,0
1154,-21.9583333333333,-47.25,-7.75,48,0,0,0,0,1,0,0,0,0,0,0,0
1155,17.5339805825243,-87.8252427184466,15.3980582524272,103,0,0,0,0,0,1,0,0,0,0,0,0
1156,-41.1707317073171,-74.6178861788618,1.15447154471545,123,0,0,0,0,1,0,0,0,0,0,0,0
1157,21.6,-92.0761904761905,6.8,105,0,0,0,0,0,1,0,0,0,0,0,0
1158,-6.29473684210526,-85.8736842105263,-16.3789473684211,95,0,0,0,0,1,0,0,0,0,0,0,0
1159,-27.9298245614035,-79.0175438596491,27.2982456140351,114,0,0,0,0,1,0,0,0,0,0,0,0
1160,-48.5531914893617,-75.0212765957447,26.9787234042553,47,0,0,0,0,1,0,0,0,0,0,0,0
1161,23.013698630137,-86.4383561643836,38.5753424657534,73,0,0,0,0,0,1,0,0,0,0,0,0
1162,1.43362831858407,-82.4601769911505,-7.85840707964602,113,0,0,0,0,0.442477876106195,0.557522123893805,0,0,0,0,0,0
1163,0.088888888888889,-92.9333333333333,9.75555555555556,90,0,0,0,0,0.611111111111111,0.388888888888889,0,0,0,0,0,0
1164,16.5,-75.1956521739131,-13.2391304347826,92,0,0,0,0,0,1,0,0,0,0,0,0
1165,11.4725274725275,-64.7472527472528,10.9450549450549,91,0,0,0,0,0,1,0,0,0,0,0,0
1166,-45.2352941176471,-76.4705882352941,-7.47058823529412,34,0,0,0,0,1,0,0,0,0,0,0,0
1167,-19.76,-75.5,37.46,100,0,0,0,0,1,0,0,0,0,0,0,0
1168,2.3125,-74.1875,14.1458333333333,96,0,0,0,0,0.291666666666667,0.708333333333333,0,0,0,0,0,0
1169,-48.4827586206897,-38.2068965517241,1.01149425287356,87,0,0,0,0,0,0,1,0,0,0,0,0
1170,-23.1842105263158,8.86842105263158,-34.0526315789474,76,0,0,0,0,0,0,1,0,0,0,0,0
1171,50.7941176470588,-69.2647058823529,-13.1764705882353,68,0,0,0,0,0,0,0,1,0,0,0,0
1172,39.4722222222222,11.8888888888889,-31.25,144,0,0,0,0,0,0,0,1,0,0,0,0
1173,-40.3461538461538,-48.6923076923077,-17.25,104,0,0,0,0,0,0,1,0,0,0,0,0
1174,62.5426356589147,-7.44186046511628,-18.4186046511628,129,0,0,0,0,0,0,0,1,0,0,0,0
1175,58.3106796116505,-18.0388349514563,7.57281553398058,103,0,0,0,0,0,0,0,1,0,0,0,0
1176,-21.3134328358209,-8.05970149253731,-33.0149253731343,67,0,0,0,0,0,0,1,0,0,0,0,0
1177,41.9038461538462,-54.7307692307692,-12.1730769230769,104,0,0,0,0,0,0,0,1,0,0,0,0
1178,-58.1196581196581,-3.43589743589744,-9.16239316239316,117,0,0,0,0,0,0,1,0,0,0,0,0
1179,-60.125,-56.875,1.325,80,0,0,0,0,0,0,1,0,0,0,0,0
1180,31.5849056603774,-14.3584905660377,-30.4905660377359,106,0,0,0,0,0,0,0,1,0,0,0,0
1181,46.2574257425743,3.06930693069307,-20.5544554455446,101,0,0,0,0,0,0,0,1,0,0,0,0
1182,-56,-41.4308943089431,-3.49593495934959,123,0,0,0,0,0,0,1,0,0,0,0,0
1183,46.2592592592593,-41.4444444444444,13.4444444444444,54,0,0,0,0,0,0,0,1,0,0,0,0
1184,-46.6122448979592,-5.30612244897959,-43.6326530612245,98,0,0,0,0,0,0,1,0,0,0,0,0
1185,31.9347826086957,15.5869565217391,-41.804347826087,92,0,0,0,0,0,0,0,1,0,0,0,0
1186,-16.962962962963,1.25925925925926,-27.2222222222222,54,0,0,0,0,0,0,1,0,0,0,0,0
1187,52.4961240310078,-4.29457364341085,-22.5891472868217,129,0,0,0,0,0,0,0,1,0,0,0,0
1188,-27.5526315789474,-37.2105263157895,-21.078947368421,76,0,0,0,0,0,0,1,0,0,0,0,0
1189,-51.2280701754386,-11.2982456140351,-28.8421052631579,114,0,0,0,0,0,0,1,0,0,0,0,0
1190,34.1538461538462,-35.8461538461538,-15.5824175824176,91,0,0,0,0,0,0,0,1,0,0,0,0
1191,-39.0114942528736,-65.5632183908046,-18.2068965517241,87,0,0,0,0,0,0,1,0,0,0,0,0
1192,61.6491228070175,-57.1929824561404,5.68421052631579,57,0,0,0,0,0,0,0,1,0,0,0,0
1193,-63.8846153846154,-38.7692307692308,19.6538461538462,52,0,0,0,0,0,0,1,0,0,0,0,0
1194,41.3142857142857,-26.5714285714286,14.2285714285714,35,0,0,0,0,0,0,0,1,0,0,0,0
1195,36.7307692307692,-71.0769230769231,-18.2307692307692,52,0,0,0,0,0,0,0,1,0,0,0,0
1196,-36.0952380952381,-13.447619047619,-37.352380952381,105,0,0,0,0,0,0,1,0,0,0,0,0
1197,-54.3469387755102,-49.6326530612245,4.51020408163265,98,0,0,0,0,0,0,1,0,0,0,0,0
1198,-24.75,3.6875,-25.4375,64,0,0,0,0,0,0,1,0,0,0,0,0
1199,32.4269662921348,-25.0561797752809,-20.1123595505618,89,0,0,0,0,0,0,0,1,0,0,0,0
1200,43.14,5.36,-43.44,100,0,0,0,0,0,0,0,1,0,0,0,0
1201,47.1224489795918,-27.1020408163265,-0.469387755102041,98,0,0,0,0,0,0,0,1,0,0,0,0
1202,-45.1025641025641,-23.8717948717949,9.41025641025641,78,0,0,0,0,0,0,1,0,0,0,0,0
1203,-45.3076923076923,-71.7307692307692,-19.6153846153846,52,0,0,0,0,0,0,1,0,0,0,0,0
1204,-63.787610619469,-32.0530973451327,-18.3008849557522,113,0,0,0,0,0,0,1,0,0,0,0,0
1205,31.0561797752809,2.47191011235955,-28.2022471910112,89,0,0,0,0,0,0,0,1,0,0,0,0
1206,51.7979797979798,-62.1010101010101,-18.6060606060606,99,0,0,0,0,0,0,0,1,0,0,0,0
1207,26.5060240963855,-33.4216867469879,-16.0722891566265,83,0,0,0,0,0,0,0,1,0,0,0,0
1208,-22.5396825396825,-27.3650793650794,-20.952380952381,63,0,0,0,0,0,0,1,0,0,0,0,0
1209,-48.2592592592593,-50.6666666666667,9.7037037037037,54,0,0,0,0,0,0,1,0,0,0,0,0
1210,15.3548387096774,-5.09677419354839,-25.6774193548387,31,0,0,0,0,0,0,0,1,0,0,0,0
1211,-47.7037037037037,-11.679012345679,-2.37037037037037,81,0,0,0,0,0,0,1,0,0,0,0,0
1212,67.4358974358974,-33.4529914529915,-1.35042735042735,117,0,0,0,0,0,0,0,1,0,0,0,0
1213,-24.1269841269841,14.8571428571429,-39.968253968254,63,0,0,0,0,0,0,1,0,0,0,0,0
1214,-63.2688172043011,-11.9354838709677,0.473118279569893,93,0,0,0,0,0,0,1,0,0,0,0,0
1215,62.2105263157895,0.789473684210526,0.026315789473684,76,0,0,0,0,0,0,0,1,0,0,0,0
1216,-34.811320754717,-20.4716981132075,-27,106,0,0,0,0,0,0,1,0,0,0,0,0
1217,-51.4025974025974,-60.4935064935065,-5.48051948051948,77,0,0,0,0,0,0,1,0,0,0,0,0
1218,39.5116279069767,-17.3255813953488,-22.7441860465116,86,0,0,0,0,0,0,0,1,0,0,0,0
1219,-26.8059701492537,-43.6119402985075,-15.6716417910448,67,0,0,0,0,0,0,1,0,0,0,0,0
1220,-45.7647058823529,-8.54117647058824,-11.0823529411765,85,0,0,0,0,0,0,1,0,0,0,0,0
1221,35.1475409836066,-20.2295081967213,-15.1803278688525,61,0,0,0,0,0,0,0,1,0,0,0,0
1222,26.0697674418605,-20.2558139534884,-26.3023255813953,86,0,0,0,0,0,0,0,1,0,0,0,0
1223,23.225,14.1,-40.125,80,0,0,0,0,0,0,0,1,0,0,0,0
1224,-39.7117117117117,13.9279279279279,-27.027027027027,111,0,0,0,0,0,0,1,0,0,0,0,0
1225,-21.72,-1.2,-16.68,50,0,0,0,0,0,0,1,0,0,0,0,0
1226,54.9620253164557,13.1392405063291,-10.1012658227848,79,0,0,0,0,0,0,0,1,0,0,0,0
1227,-51.4814814814815,12.5185185185185,-10.0246913580247,81,0,0,0,0,0,0,1,0,0,0,0,0
1228,-52.6119402985075,-52.4029850746269,-17.9402985074627,134,0,0,0,0,0,0,1,0,0,0,0,0
1229,58.5897435897436,-59.8461538461538,-2.87179487179487,78,0,0,0,0,0,0,0,1,0,0,0,0
1230,66.4594594594595,-15.4864864864865,7.51351351351351,74,0,0,0,0,0,0,0,1,0,0,0,0
1231,-55.6279069767442,-13.2868217054264,-9.05426356589147,129,0,0,0,0,0,0,1,0,0,0,0,0
1232,55.2941176470588,-6.52941176470588,-35.8039215686275,102,0,0,0,0,0,0,0,1,0,0,0,0
1233,-62.2916666666667,-48.5208333333333,8.16666666666667,96,0,0,0,0,0,0,1,0,0,0,0,0
1234,50.2521008403361,-40.0168067226891,-16.218487394958,119,0,0,0,0,0,0,0,1,0,0,0,0
1235,-50.8222222222222,7.17777777777778,-36.4444444444444,90,0,0,0,0,0,0,1,0,0,0,0,0
1236,50.734375,-3.640625,-11.296875,128,0,0,0,0,0,0,0,1,0,0,0,0
1237,-47.6521739130435,-35.4782608695652,11.5072463768116,69,0,0,0,0,0,0,1,0,0,0,0,0
1238,58,7.47058823529412,-4.23529411764706,68,0,0,0,0,0,0,0,1,0,0,0,0
1239,55.8198198198198,-45.6036036036036,-7.98198198198198,111,0,0,0,0,0,0,0,1,0,0,0,0
1240,-31.5844155844156,-11.0649350649351,-20.2337662337662,77,0,0,0,0,0,0,1,0,0,0,0,0
1241,-48.3863636363636,17.8863636363636,-18.9090909090909,88,0,0,0,0,0,0,1,0,0,0,0,0
1242,-31.8936170212766,-29.0425531914894,-19.6170212765957,94,0,0,0,0,0,0,1,0,0,0,0,0
1243,18.6666666666667,1.25,-18.2916666666667,48,0,0,0,0,0,0,0,1,0,0,0,0
1244,-47.2037037037037,-48.9074074074074,-24.9259259259259,108,0,0,0,0,0,0,1,0,0,0,0,0
1245,57.8604651162791,-28.6744186046512,12.1162790697674,86,0,0,0,0,0,0,0,1,0,0,0,0
1246,-63.2,-29.375,14.15,80,0,0,0,0,0,0,1,0,0,0,0,0
1247,30.6304347826087,-31.1521739130435,-24.5652173913043,92,0,0,0,0,0,0,0,1,0,0,0,0
1248,58.4275862068966,-18.4965517241379,-13.5586206896552,145,0,0,0,0,0,0,0,1,0,0,0,0
1249,29.6923076923077,2.82051282051282,-16.5897435897436,78,0,0,0,0,0,0,0,1,0,0,0,0
1250,33.0602409638554,-51.3734939759036,-16.7469879518072,83,0,0,0,0,0,0,0,1,0,0,0,0
1251,-48.1308411214953,-60.8224299065421,-21.1588785046729,107,0,0,0,0,0,0,1,0,0,0,0,0
1252,50.5106382978723,-9.42553191489362,1.12765957446809,94,0,0,0,0,0,0,0,1,0,0,0,0
1253,-37.575,-56.275,-20.55,80,0,0,0,0,0,0,1,0,0,0,0,0
1254,56.7951807228916,-55.8313253012048,-20.5542168674699,83,0,0,0,0,0,0,0,1,0,0,0,0
1255,-58.237037037037,-26.7111111111111,-10.5925925925926,135,0,0,0,0,0,0,1,0,0,0,0,0
1256,63.2413793103448,-18.948275862069,-25.0172413793103,116,0,0,0,0,0,0,0,1,0,0,0,0
1257,-60.7578947368421,-3.15789473684211,-18.2315789473684,95,0,0,0,0,0,0,1,0,0,0,0,0
1258,46.2,-36.6,5.15555555555556,90,0,0,0,0,0,0,0,1,0,0,0,0
1259,-55.551724137931,-40.7586206896552,7.56896551724138,116,0,0,0,0,0,0,1,0,0,0,0,0
1260,-26.3414634146341,-23.5365853658537,-26.3414634146341,82,0,0,0,0,0,0,1,0,0,0,0,0
1261,46.1728395061728,20.8148148148148,-22.9382716049383,81,0,0,0,0,0,0,0,1,0,0,0,0
1262,-27.4838709677419,-1.95698924731183,-43.3763440860215,93,0,0,0,0,0,0,1,0,0,0,0,0
1263,39.2549019607843,-38.2352941176471,-24.9019607843137,102,0,0,0,0,0,0,0,1,0,0,0,0
1264,29.8833333333333,11.5833333333333,-33.0333333333333,120,0,0,0,0,0,0,0,1,0,0,0,0
1265,-44.4954128440367,-40.2752293577982,-17.5045871559633,109,0,0,0,0,0,0,1,0,0,0,0,0
1266,66.7628865979382,-42.0412371134021,5.81443298969072,97,0,0,0,0,0,0,0,1,0,0,0,0
1267,35.0985915492958,-62.2253521126761,-16.5070422535211,71,0,0,0,0,0,0,0,1,0,0,0,0
1268,-41.0434782608696,-3.2463768115942,-17.2173913043478,69,0,0,0,0,0,0,1,0,0,0,0,0
1269,19.1929824561403,4.07017543859649,-27.3333333333333,57,0,0,0,0,0,0,0,1,0,0,0,0
1270,29.0852713178295,-3.5968992248062,-35.6744186046512,129,0,0,0,0,0,0,0,1,0,0,0,0
1271,-44.0943396226415,14.0377358490566,-36.2075471698113,106,0,0,0,0,0,0,1,0,0,0,0,0
1272,46.258064516129,-63.6774193548387,-10.1720430107527,93,0,0,0,0,0,0,0,1,0,0,0,0
1273,-63.4375,-19.7708333333333,7.66666666666667,96,0,0,0,0,0,0,1,0,0,0,0,0
1274,-41.1111111111111,-19.7555555555556,-21.4888888888889,90,0,0,0,0,0,0,1,0,0,0,0,0
1275,-51.4939759036145,-1.68674698795181,-3.03614457831325,83,0,0,0,0,0,0,1,0,0,0,0,0
1276,57.140625,-27.203125,-6.21875,128,0,0,0,0,0,0,0,1,0,0,0,0
1277,-58.2878787878788,-31.4393939393939,0.833333333333333,132,0,0,0,0,0,0,1,0,0,0,0,0
1278,44.7671232876712,-15.4246575342466,1.28767123287671,73,0,0,0,0,0,0,0,1,0,0,0,0
1279,66.5192307692308,-34.3846153846154,-12.5769230769231,104,0,0,0,0,0,0,0,1,0,0,0,0
1280,-62.4642857142857,-24.6607142857143,-24.7857142857143,112,0,0,0,0,0,0,1,0,0,0,0,0
1281,33.695652173913,-7.8695652173913,-22.9565217391304,46,0,0,0,0,0,0,0,1,0,0,0,0
1282,39.1875,23.875,-28.03125,64,0,0,0,0,0,0,0,1,0,0,0,0
1283,-46.1098901098901,-48.4615384615385,-10.5054945054945,91,0,0,0,0,0,0,1,0,0,0,0,0
1284,-29.9191919191919,17.1313131313131,-34.7272727272727,99,0,0,0,0,0,0,1,0,0,0,0,0
1285,-60.7123287671233,-2.95890410958904,0.10958904109589,73,0,0,0,0,0,0,1,0,0,0,0,0
1286,55.5897435897436,8.15384615384615,-20.974358974359,117,0,0,0,0,0,0,0,1,0,0,0,0
1287,61.75,-8.48214285714286,2.44642857142857,112,0,0,0,0,0,0,0,1,0,0,0,0
1288,50.9350649350649,17.7922077922078,-16.0779220779221,77,0,0,0,0,0,0,0,1,0,0,0,0
1289,-42.8433734939759,-19.8795180722892,2.40963855421687,83,0,0,0,0,0,0,1,0,0,0,0,0
1290,29.4368932038835,-42.3495145631068,-17.9611650485437,103,0,0,0,0,0,0,0,1,0,0,0,0
1291,-55.9166666666667,-61.4791666666667,-13.75,96,0,0,0,0,0,0,1,0,0,0,0,0
1292,-39.4615384615385,-11.5961538461538,-28.7307692307692,104,0,0,0,0,0,0,1,0,0,0,0,0
1293,47.4716981132075,-2.05660377358491,-42.9056603773585,106,0,0,0,0,0,0,0,1,0,0,0,0
1294,66.4521739130435,-24,-8.20869565217391,115,0,0,0,0,0,0,0,1,0,0,0,0
1295,48.0421052631579,-20.7789473684211,-7.81052631578947,95,0,0,0,0,0,0,0,1,0,0,0,0
1296,-50.3149606299213,-1.35433070866142,-21.7952755905512,127,0,0,0,0,0,0,1,0,0,0,0,0
1297,57.9770114942529,-41.8390804597701,13.1724137931034,87,0,0,0,0,0,0,0,1,0,0,0,0
1298,-64.3409090909091,-38.5681818181818,10.3636363636364,88,0,0,0,0,0,0,1,0,0,0,0,0
1299,-62.359375,-13.53125,-23.0625,128,0,0,0,0,0,0,1,0,0,0,0,0
1300,-50.054794520548,-68.1369863013699,-15.8904109589041,73,0,0,0,0,0,0,1,0,0,0,0,0
1301,21.36,-1.70666666666667,-33.3333333333333,75,0,0,0,0,0,0,0,1,0,0,0,0
1302,-30.53125,-5.734375,-33.765625,128,0,0,0,0,0,0,1,0,0,0,0,0
1303,-51.7872340425532,-31.4042553191489,-5.61702127659575,94,0,0,0,0,0,0,1,0,0,0,0,0
1304,50,-51.468085106383,-6.5531914893617,94,0,0,0,0,0,0,0,1,0,0,0,0
1305,59.5581395348837,-12.3255813953488,-30.4418604651163,86,0,0,0,0,0,0,0,1,0,0,0,0
1306,-37.5555555555556,21.1358024691358,-34.6172839506173,81,0,0,0,0,0,0,1,0,0,0,0,0
1307,-45.8909090909091,5,-30.3818181818182,110,0,0,0,0,0,0,1,0,0,0,0,0
1308,32.3739837398374,6.56910569105691,-42.7317073170732,123,0,0,0,0,0,0,0,1,0,0,0,0
1309,-37,-40.2826086956522,-24.8478260869565,92,0,0,0,0,0,0,1,0,0,0,0,0
1310,42.6818181818182,-66.1818181818182,-18.7727272727273,88,0,0,0,0,0,0,0,1,0,0,0,0
